Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,tipo_financiamiento
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.32024111481872725,-0.44604324575916915,0,0.0,1,1,1,1,7,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.5354084263063139,-0.44589716354307013,0,1.0,1,1,1,1,7,3,3
0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1.3612491156423592,-0.4458171358942504,4,0.0,1,1,1,1,4,3,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.5276174764069174,-0.44512737377823314,4,1.0,1,1,1,1,5,3,3
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.04171465591529672,-0.44435758401339726,4,1.0,0,0,1,0,6,6,3
0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.34325989020054226,-0.44416450143211816,0,0.0,1,1,0,0,2,3,3
0,0,0,0,0,1,0,0,0,1,1,1,0,1,-0.6756455244954539,-0.44405525734007956,4,1.0,0,1,0,0,4,3,3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.17627791015596272,-0.44312414199746397,3,1.0,0,1,0,0,6,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,1,-0.043308319073770925,-0.44307206051172404,0,0.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,1,0,0,1,0,1,0,-1.6718709007617825,-0.4427036792711259,4,0.0,0,0,0,0,2,3,3
0,0,0,0,0,1,0,0,0,1,1,1,0,0,-0.14348977267144744,-0.4426338138634259,4,1.0,0,0,0,0,3,3,3
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.5438436702141864,-0.44262492190244646,1,0.0,0,1,0,0,5,3,3
1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.3049340973478074,-0.4424000823176668,4,0.0,0,1,0,1,1,3,3
0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.02003549097784514,-0.4422095402966682,4,1.0,0,0,0,0,1,3,3
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.18169770139032562,-0.4417878072901899,2,0.0,0,0,0,0,7,3,3
0,0,0,0,0,1,0,0,0,0,0,1,1,0,1.4158011023023631,-0.4411818836634131,3,1.0,0,0,0,0,5,3,0
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.2737494681364581,-0.44110693713515325,0,0.0,0,1,0,0,3,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7938647207949941,-0.440521337990617,4,1.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.8002160386477631,-0.439996712292799,4,0.0,0,0,0,0,4,3,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4838357253418294,-0.43992049548440004,4,0.0,0,0,0,0,3,3,3
1,1,1,0,0,1,0,1,0,0,0,1,0,1,-0.5344768996879079,-0.4390719483508836,4,0.0,1,1,1,1,0,3,3
1,1,1,0,0,1,0,0,0,0,0,0,1,0,-0.2764440263894121,-0.4388394870852647,4,1.0,1,1,1,1,3,3,0
1,1,1,1,1,1,1,0,0,0,0,0,1,0,-0.6040873433542562,-0.4376352615125515,4,0.0,1,1,1,1,1,3,3
0,0,0,0,0,0,0,0,1,0,1,0,1,1,-0.47223398473077133,-0.4371411225380938,1,0.0,0,0,0,0,4,3,3
1,0,0,0,0,0,0,1,1,0,0,1,0,0,-0.3236131469759768,-0.43705728404885447,3,0.0,1,1,1,1,3,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2531073436692124,-0.4363878464150778,0,0.0,1,0,0,1,3,3,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2730081396078885,-0.4360385193765788,1,1.0,0,0,0,0,2,3,3
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.032822810921420364,-0.43571967906144016,4,0.0,0,0,0,0,2,3,3
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.153957438292206,-0.43563330001192146,4,1.0,0,0,0,1,3,3,3
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.5162366086141503,-0.43554565068226136,0,0.0,0,0,0,0,3,3,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.38831190483618344,-0.43526872961174295,4,1.0,0,1,0,0,1,3,3
0,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.889727278252788,-0.43526872961174295,4,0.0,0,0,0,1,0,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8615427643507211,-0.4352153778458627,3,0.0,1,0,0,0,5,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33504551911096087,-0.4347631581160253,0,0.0,1,1,1,1,4,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.672294321951967,-0.4345052912476072,4,0.0,1,1,1,1,3,3,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0279472920932688,-0.4343033167053475,4,0.0,0,0,0,0,2,3,3
0,0,0,0,1,1,0,0,0,1,0,1,0,0,-0.8266375209152823,-0.4338815836988703,3,0.0,0,0,0,0,1,3,2
0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.25010722835992993,-0.43350304021715136,4,1.0,0,0,0,0,1,3,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.26289454830350517,-0.4330508204873139,0,0.0,0,0,0,0,0,3,1
0,0,0,0,0,1,1,1,0,0,0,1,0,0,1.6974608780131595,-0.43283614314365515,2,1.0,0,1,0,0,2,3,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,2.116563172057878,-0.4317767295069006,0,0.0,0,0,0,0,0,3,3
0,1,0,0,0,0,0,1,1,1,1,1,1,1,-1.1055027167708604,-0.43165478261346063,4,1.0,1,1,1,1,0,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.20422370870814682,-0.43164970149290083,4,0.0,0,0,0,0,1,3,3
0,0,0,0,0,0,0,0,0,1,1,0,1,0,2.425237219702452,-0.4313283206174828,4,1.0,0,0,0,0,5,3,3
0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.8517887396122477,-0.4306436396220265,1,1.0,0,1,0,1,1,3,3
0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.1606321557328954,-0.43026128529988794,2,1.0,0,0,0,0,2,3,1
0,0,0,0,0,1,0,1,0,0,0,1,1,0,1.3024935918089637,-0.42994498554502975,3,1.0,0,1,0,0,2,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.3261898410950743,-0.42963376691073146,3,0.0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.543299397807975,-0.42938733256357214,2,0.0,0,0,0,0,6,3,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.3482924272227106,-0.42879919285875545,4,1.0,0,0,0,0,5,3,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.6657374686451342,-0.42877251697581475,2,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.2387263605671635,-0.42855910991229623,0,1.0,0,0,0,1,6,3,1
0,0,0,0,1,1,1,0,0,0,1,0,0,0,-0.5846099686057645,-0.4285159203875369,2,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.1238098495510622,-0.42810561990231855,4,1.0,0,0,0,0,0,3,3
1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.2055786565167374,-0.42809799822147815,3,1.0,1,1,1,1,6,3,1
0,0,0,1,1,1,1,1,1,1,0,1,0,0,-1.0822992355487444,-0.42706271990738387,4,1.0,0,0,0,0,4,3,3
1,1,1,1,1,1,1,0,0,0,0,1,0,0,1.2636235265500178,-0.42676166351420525,2,0.0,1,1,1,1,4,3,0
1,1,1,1,1,1,1,0,0,1,0,0,1,0,-0.4521638203160217,-0.42482321602057516,4,1.0,0,0,0,0,3,3,1
0,0,0,1,1,1,1,1,1,1,0,0,1,0,-0.9649268816295729,-0.4246212414783166,0,1.0,0,0,0,0,1,3,3
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6743059140510902,-0.4237180722987808,4,0.0,1,1,0,1,3,3,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.2249228297671453,-0.42327220396964227,4,1.0,0,0,0,1,4,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5232985802670342,-0.4230410129841637,2,1.0,0,0,0,0,0,3,1
1,1,1,1,1,1,1,0,0,1,0,0,0,0,1.0940009977620666,-0.422668820903146,2,0.0,1,1,1,1,5,3,0
0,0,0,0,1,0,0,0,1,0,0,1,1,0,2.6735314056267008,-0.42232457498520803,4,0.0,0,0,0,0,3,3,1
0,0,0,0,0,1,0,0,1,1,0,1,0,0,1.2019734012591399,-0.42222422285414773,1,1.0,0,0,0,1,2,3,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9816943607608831,-0.421537001298411,3,0.0,1,0,0,0,4,3,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.11867729092662992,-0.4210441326040935,2,1.0,0,0,0,0,0,3,3
1,1,1,0,0,1,0,0,0,0,0,1,0,1,-1.005405947411221,-0.420696075845736,0,1.0,0,0,1,1,8,3,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-0.40922891163130276,-0.42069480556559574,4,0.0,0,1,1,0,2,3,3
1,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.4704556157319965,-0.4206922650053152,4,0.0,1,1,1,1,5,3,3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5427066081417167,-0.42017907182875835,4,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2919080620543488,-0.42002790849209837,4,0.0,1,1,0,0,0,6,3
1,1,1,1,1,1,1,0,0,1,0,1,0,1,1.2006184534505493,-0.4200228273715385,4,1.0,1,1,1,1,1,3,3
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0.7008967647946831,-0.41980179862717965,0,0.0,0,1,0,0,4,3,3
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-0.6737824712586414,-0.4193622816987424,3,1.0,0,1,0,0,2,3,3
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.21540202812902012,-0.41928987573076304,4,0.0,0,0,0,0,5,6,1
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1.0317580828049304,-0.4192009561209627,3,0.0,0,0,0,0,2,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2566794190309902,-0.418682681823846,2,0.0,0,0,0,0,8,3,3
1,1,1,1,1,1,1,0,1,1,0,1,0,0,0.04569481510303232,-0.418560734930406,4,1.0,0,0,0,0,8,3,3
1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.8918443842037108,-0.4185480321290058,4,0.0,1,1,1,1,1,3,3
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.7561108879947551,-0.41747210485043146,0,1.0,0,0,0,1,3,3,2
1,1,1,0,0,1,1,0,0,1,0,1,0,0,-1.188747322761153,-0.4173222117939129,4,1.0,1,1,1,1,2,3,0
0,0,0,0,0,1,1,0,0,1,1,0,0,0,-1.048679593048087,-0.41703004736171373,3,1.0,0,0,0,0,2,3,3
0,0,0,1,0,1,0,0,0,1,0,1,0,0,-0.5188103156510777,-0.416698504245176,2,1.0,0,1,0,0,2,3,3
0,0,0,0,1,1,1,1,1,1,1,1,0,0,-1.0088780011707346,-0.41470162386510584,2,1.0,1,1,1,1,3,3,3
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8876255096660924,-0.4145136224043866,3,0.0,0,1,0,0,1,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2280076293144644,-0.41443359475556685,4,0.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0747776757276861,-0.4143040261812877,3,1.0,0,0,0,0,6,3,3
0,0,0,1,1,1,1,1,1,1,0,1,0,0,-0.14205014062482016,-0.4140563215539893,0,1.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.762531552721334,-0.4140105914689495,4,1.0,0,0,0,1,6,3,2
0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.701812954048862,-0.41282669037847447,4,1.0,1,0,0,0,5,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4470134191599967,-0.4127733386125954,3,1.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04095249777296441,-0.41274666272965477,4,0.0,1,1,1,1,2,3,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.7040662485800395,-0.4127339599282557,3,0.0,0,0,0,0,5,3,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1.168677158346403,-0.4123604975670977,4,1.0,0,1,0,0,4,3,3
0,0,0,0,1,0,0,1,1,1,1,1,1,1,-1.1572447862114186,-0.4114331930649017,4,0.0,1,1,1,1,2,3,3
0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.9065794416221349,-0.4107180253460852,0,1.0,0,0,0,0,1,3,3
1,0,0,0,0,1,1,1,1,1,1,1,0,1,-0.5942639717419734,-0.41060751097390635,4,0.0,0,0,0,0,4,3,1
0,0,0,0,0,0,1,0,0,1,0,1,0,0,-1.5522120724156143,-0.4101578318043482,4,0.0,0,0,1,0,1,3,2
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1356656428762313,-0.4096992606738107,0,1.0,0,0,0,0,1,3,1
0,0,0,1,1,1,1,1,1,1,0,0,0,1,-0.10648276064931354,-0.4095455567768713,0,1.0,0,0,0,0,2,3,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.2221975967857364,-0.40944647492595126,0,0.0,0,0,0,0,4,3,3
0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.6063253005212061,-0.40886722718211516,4,1.0,0,0,0,0,3,3,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.341517688179757,-0.4085001162216561,1,1.0,1,1,1,1,4,3,3
0,0,0,1,1,1,1,1,1,1,0,0,1,0,-0.33055725449500434,-0.40848868370039615,4,1.0,0,0,0,0,1,3,3
0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.295582664185756,-0.40837054764737696,4,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,-0.9143703915215318,-0.40792086847781883,4,1.0,1,1,1,1,3,3,3
0,0,0,0,1,1,0,1,1,0,1,1,0,0,-1.0055753158872947,-0.4079145170771199,0,1.0,0,0,1,0,4,3,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.23183077030818286,-0.4073949724998618,0,1.0,1,1,1,1,3,3,3
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5226364437269665,-0.4071993493583033,4,1.0,0,0,0,0,3,3,3
0,0,0,0,1,1,1,0,0,1,0,0,0,0,-0.5006032044731397,-0.4071282136704631,4,1.0,0,0,0,1,4,3,1
0,0,0,0,0,1,0,0,1,1,1,0,0,0,-0.9070028628123197,-0.40702278041884404,4,0.0,0,0,0,1,1,3,1
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.8077682731972764,-0.406870346802045,3,0.0,0,0,0,1,0,3,3
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.013260751934891672,-0.40683731951840535,4,1.0,1,1,1,1,1,3,3
0,0,0,0,1,1,1,1,0,1,0,1,0,0,-0.12350429249473455,-0.4067992111142047,4,0.0,1,1,1,1,2,3,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7387382689151303,-0.40660739881306585,0,0.0,0,0,0,0,3,3,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.19633273720648584,-0.4064397218345872,1,0.0,0,0,1,0,5,3,3
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-0.03763447512529726,-0.40581220344542956,2,1.0,0,0,0,0,5,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.585408293726087,-0.40546668724735135,4,1.0,1,1,1,1,0,3,3
0,0,0,1,1,1,1,1,1,1,0,0,1,0,-0.035940790364559196,-0.40462957263509597,4,1.0,0,1,0,0,5,3,3
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.08397209069572008,-0.40376578213989994,2,1.0,0,0,0,0,7,3,3
0,0,0,0,1,1,1,1,1,1,1,1,0,1,0.6124864202841387,-0.40303156021898423,1,1.0,0,0,0,1,5,3,3
0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.20082100182244236,-0.40246882611696677,2,1.0,0,0,0,0,6,3,1
0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.42413333752580085,-0.4023557711845074,4,1.0,1,1,1,1,6,3,3
0,0,0,0,0,0,0,1,0,0,1,1,0,1,1.9023120498244697,-0.402278284095967,2,1.0,0,0,0,0,2,3,3
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6191764750890555,-0.40103340955877376,2,0.0,1,1,1,1,1,3,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.08591982817056891,-0.4007717318499349,4,0.0,0,0,0,1,1,3,3
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3583005046752947,-0.4004643240560562,0,1.0,0,0,0,0,3,3,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9568125321422563,-0.40021788970889804,3,1.0,0,0,0,0,3,3,3
0,0,0,0,0,1,1,1,1,1,1,1,1,0,-0.36256789647296017,-0.40011880785797804,3,1.0,1,1,1,1,8,3,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.07159285457810252,-0.39961577692254086,4,1.0,0,0,0,1,2,3,3
0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.3405861615613506,-0.3994328565823815,4,0.0,0,0,0,0,7,3,3
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1.0507273521252003,-0.3989539609696045,4,1.0,0,0,0,0,7,3,3
0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.491747526457253,-0.3985741472077464,0,1.0,1,1,1,1,2,3,3
1,0,0,1,1,1,1,1,1,1,0,1,1,1,0.48266548337354004,-0.39827944221526795,4,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.491424126869333,-0.39793392601718974,2,1.0,0,0,0,0,8,3,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.2737702977502208,-0.3978716822903301,4,0.0,0,0,0,0,0,3,3
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-0.5861342848904291,-0.3970587030007337,0,0.0,1,0,0,0,1,3,3
0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.5277383276229444,-0.3963448055620574,2,0.0,0,0,0,0,6,3,3
0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.2936349267109072,-0.3962952646365968,0,0.0,1,0,0,0,4,3,3
0,0,0,0,0,0,1,1,0,0,1,0,0,0,-0.883291276161982,-0.39627366987421714,3,0.0,0,0,0,1,6,3,3
0,0,0,0,0,1,0,0,1,0,0,1,0,1,-1.6422314174488604,-0.3959802351618789,4,0.0,0,0,0,1,7,3,3
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.12673763090436496,-0.3959484781583795,4,1.0,1,1,1,1,6,3,3
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.328152915934151,-0.3957935039812999,4,1.0,0,0,0,0,0,3,1
0,0,0,1,1,1,1,1,1,1,0,0,0,0,-0.2981231913268637,-0.39523458071970324,3,1.0,0,0,0,0,4,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3860407677734143,-0.39487001031952473,0,1.0,0,0,0,0,5,3,3
0,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.7790449791385331,-0.394416520309547,3,1.0,0,0,0,0,7,3,1
0,0,0,0,1,0,0,1,1,1,1,1,1,1,1.6303909614879193,-0.39412308559720877,2,0.0,1,1,1,1,1,3,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6505096431627158,-0.3933469444316716,1,1.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,0,1,0,0,1,1,0,1.1834275531290541,-0.3932059433361325,4,1.0,0,0,1,0,1,3,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.7412064621002576,-0.39279183201049456,0,0.0,1,1,1,1,3,3,3
1,0,0,1,0,0,0,0,0,1,1,1,0,1,2.275854223805324,-0.39260764139019605,4,0.0,0,0,0,0,3,3,3
1,1,1,0,1,1,0,1,0,0,0,1,0,1,-0.412446912676706,-0.3924272616103172,3,1.0,0,0,1,1,7,3,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7259632992536114,-0.3921490702596585,3,1.0,0,1,0,1,4,3,3
0,0,0,1,1,1,1,1,1,1,1,1,0,0,-1.4301820854044123,-0.3919394740365596,2,1.0,0,0,0,0,8,3,3
0,0,0,0,0,1,1,1,0,1,0,0,0,0,-1.2807144052692483,-0.39152917355134126,0,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.3018492978004879,-0.39149614626770163,4,1.0,0,0,0,0,4,6,3
0,0,0,0,0,0,1,1,1,0,0,1,0,1,-0.7999619859336526,-0.39115825175046265,2,1.0,0,0,0,0,2,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9301731641386164,-0.3905091385989265,2,0.0,1,1,1,1,1,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.689669928113763,-0.3904113270281467,3,0.0,0,0,0,0,8,3,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9530864256686314,-0.39034908330128704,0,1.0,0,0,0,0,3,3,3
1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.3107079628985452,-0.39023221752840803,4,0.0,1,1,1,1,4,3,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.2597765688603664,-0.3895513473733714,1,0.0,0,0,0,0,2,3,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.677629428948293,-0.389503076728051,3,0.0,0,0,0,0,2,3,3
0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.39940554001902,-0.389339210589992,4,0.0,0,1,0,0,5,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.6488367880157402,-0.38928585882411293,0,0.0,0,1,0,0,2,3,1
0,0,0,1,1,1,1,1,1,1,0,1,0,0,-0.9226694468491499,-0.38884380133539403,3,0.0,0,1,0,0,1,3,1
1,1,1,0,0,1,0,0,1,1,0,1,1,0,1.437395583001778,-0.3886710432363555,3,1.0,1,1,1,1,3,3,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-0.05033711083083516,-0.3886646918356554,1,1.0,0,0,0,0,3,3,3
0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.8937921216785599,-0.38863420511229513,3,1.0,1,0,0,0,8,3,1
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.15900232559643157,-0.38858974530739554,4,1.0,1,0,0,0,6,3,3
0,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.4498773458890247,-0.38848939317633635,4,1.0,0,1,0,0,3,3,1
0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.3080465845414109,-0.3884436630912965,2,1.0,0,0,0,0,4,3,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.22429387312289648,-0.3878834695495596,4,1.0,0,0,0,0,4,3,1
0,0,0,1,0,1,1,1,1,1,1,1,1,0,1.1802095520836515,-0.38741981729846214,4,1.0,0,0,0,0,7,3,1
0,0,0,1,1,1,1,1,1,1,0,0,0,0,-0.959591774633247,-0.3869510839268038,3,1.0,0,0,0,0,1,3,3
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.36563186640651657,-0.38687232655812426,4,0.0,0,0,0,0,2,3,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8804120120687268,-0.3866424058527859,4,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1.693988824253646,-0.3862867274135869,2,0.0,0,0,0,0,1,3,3
1,1,1,1,1,1,1,0,1,0,0,1,0,0,-0.174060782602776,-0.38600853606292823,0,0.0,1,1,1,1,0,3,3
1,1,1,1,1,1,1,0,0,0,0,0,1,1,-1.0442760126701671,-0.3858916702900492,2,1.0,1,1,1,1,1,3,3
1,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.5072085750400197,-0.385224773216553,0,1.0,1,0,0,0,4,3,3
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.9387747894403922,-0.3840993050125181,1,0.0,0,0,0,1,1,3,1
0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.6092045646144615,-0.38396592559781934,2,0.0,0,0,0,1,5,3,3
1,0,0,0,0,1,1,1,1,1,1,1,1,0,0.533899447385877,-0.38377665385695986,2,1.0,0,1,0,0,6,6,3
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.677185178144346,-0.38356324679344134,4,1.0,0,0,0,0,7,3,3
1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.8579860263531703,-0.3835594359530206,3,1.0,1,1,1,1,3,3,0
1,1,1,0,1,0,0,0,0,0,1,0,1,0,1.9244146359521055,-0.38353784119064094,0,0.0,1,1,1,1,2,3,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.8706886620587082,-0.3832977582441817,1,1.0,0,0,0,0,7,3,3
0,0,0,1,1,1,1,1,1,1,0,1,0,1,0.7902386359236339,-0.383258379559842,2,0.0,0,0,0,0,4,3,2
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.10707555031557181,-0.3830043235318435,4,1.0,0,0,0,0,5,3,3
1,1,1,1,1,1,1,0,0,0,0,1,0,1,-0.388820010264405,-0.38299924241128364,4,1.0,1,1,1,1,2,3,2
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9369964204416168,-0.38289634971994396,0,0.0,0,0,0,0,2,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4981473615700693,-0.3817810437570299,4,0.0,0,0,1,0,6,3,1
0,0,0,0,1,1,0,1,1,1,1,1,1,1,0.8175069605715224,-0.3804116817661162,3,1.0,0,0,0,0,5,3,3
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0803668354381224,-0.3793446464485225,0,1.0,0,0,0,0,1,3,2
1,0,0,0,0,1,0,1,0,1,0,1,1,1,0.8044655879138369,-0.3790181844525435,4,1.0,0,0,0,0,8,3,3
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.40805866966301335,-0.3783678010208671,3,0.0,0,0,0,0,0,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1.698307720393529,-0.3779752844576088,0,1.0,0,1,0,0,7,3,1
0,0,0,1,1,1,1,1,1,1,0,1,0,0,-1.423237977885385,-0.3779143110108894,4,1.0,1,0,0,0,6,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.6623654364878846,-0.37783174280178916,3,1.0,0,0,0,0,4,3,3
0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.5360859002106092,-0.3777999857982898,4,1.0,0,0,0,1,5,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409752354423752,-0.3777949046777299,4,0.0,1,0,0,0,1,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316218942246761,-0.3776831200254108,4,0.0,0,0,0,0,4,3,2
